timestamp,processing_date,newsId,doc,section,section_name_list
2023-01-01,2025-07-22 00:13:50.511429,21bec7dd-b3ee-448b-b56c-56ad91ee928f,Inspiração conheça histórias de pessoas que mudaram de vida em 2022,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,634796c9-7530-415b-82a9-6e57fc6cd4a0,Vigia do Fórum de Botucatu é baleado por colega após discussão em troca de turno ,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,d2dacfc3-d175-4aa5-a5b3-c94057eb7b22,Futuro ministro da Casa Civil Rui Costa afirma que não há registro do número de obras públicas paradas no país,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,89c0882e-98bd-4a5d-97d8-3d5f55211f15,Veja concursos previstos para 2023 na Paraíba,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,6b80c0c2-16c1-4466-8bc3-116874772fc3,FOTOS Veja as comemorações de Ano Novo em Poços de Caldas e Varginha MG,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,103b0bb6-c61c-4869-b883-b391bb19af81,Lula assina decreto para alterar política de armas de Bolsonaro veja principais pontos do texto,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,9df3440c-410f-4a1a-b5a9-96a35885e258,Homem morre esfaqueado na noite de réveillon em Vinhedo,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,57594675-9c60-440a-9e7a-93eb58d0001d,Cel Marcos Rocha toma posse neste domingo como governador reeleito de Rondônia,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,f0444d6a-c617-452f-b078-eb2e9f7b5ee4,Há quase uma década Bento XVI surpreendeu o mundo ao dizer que não tinha mais ânimo para o pontificado,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,cd02d4b0-9c93-4574-ae72-e709a3ea19e1,Jovem fica ferido após ser baleado no bairro Mangueiras em Coronel Fabriciano,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,3bdaf98b-d6a5-4fea-b9bc-58a16866ab10,Croácia adota o euro como moeda e integra área de livre circulação,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,6fcbf067-8416-4ebe-85e5-4e9cc0ebc116,Homem morre afogado após tentar atravessar rio a nado em Itumbiara,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,265e143b-223b-4d3c-8736-2625d3f18780,Lei com isenção de IPVA para motos de até 170 cilindradas começa a valer na Paraíba,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,f022856d-770d-436f-a977-094df4c012fd,Piracicaba passa a contar com 385 guardas municipais atuando como agentes de trânsito,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,9b931e63-4962-44c9-a029-29622d4b6c81,Conheça a história do RollsRoyce presidencial,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,ca529771-f682-4f4e-8247-1edaf2c1c8d9,Lula recebe faixa presidencial das mãos de representantes do povo brasileiro,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,e290012a-849a-4a0b-8d1b-f33baef4a538,Antonio Denarium toma posse para segundo mandato como governador de Roraima,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,84f9b8c1-3e30-4c9c-9a00-486ad7f1861c,Uberlândia arrecada mais de R 29 milhões em multas de trânsito em 2022,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,6d6d97d2-6498-4e8a-b929-463f8456f062,g1 ouviu 228  Top 10 shows de 2022 e o que vem por aí em 2023,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,0280e684-a1b3-48d0-bcde-bb3223d97533,Fábio Mitidieri toma posse como governador de SE e diz que uma das principais metas é a geração de emprego ,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,8e326c93-fd3e-4ae2-84ea-e6e7910d1bf9,Polícia investiga morte de menino em Mesquita Baixada Fluminense,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,dc15eef6-a95f-4828-95d2-55000ece00d9,Réveillon no Rio gerou 892 toneladas de lixo nas ruas,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,5097d7f2-6b96-444b-9eee-f4e51f9dabc6,Conheça os novos secretários de MS empossados pelo governador Eduardo Riedel,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,1302319d-f077-438e-8d6d-33fed4c9710f,Responsabilidade por genocídio da população na pandemia será apurada e punida diz Lula,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,47367a40-e7fc-4422-b34e-ff1bddac39d7,Mega da Virada 2022 veja memes ,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,217f85c7-e38a-4abd-8197-de0dfe8c1584,Bemvinda Alice Conheça a primeira bebê santarena de 2023,5,"['bebê', 'primeiro', '2023', 'nascido', 'menina', 'conheça', 'nascer', 'renatta', 'rede', 'pública']"
2023-01-01,2025-07-22 00:13:50.511429,fc8e944b-c8df-43ee-a001-8eafcfc8a21d,Chuva alaga rua e parque municipal em Poços de Caldas MG,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,3b0c930c-307e-48a3-93f4-1eb2a9da9ff2,Novo secretariado de Cláudio Castro é oficializado em Diário Oficial veja os nomes,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,64deaa97-1e12-452d-916a-60ada1eaa7cd,Reajuste na tarifa do transporte coletivo começa a valer neste domingo em Rio Preto,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,f440414c-72d2-427f-9036-d619eecda946,Carro com oito pessoas sai da pista e capota na BR040 em Luziânia,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,694d9b33-b716-49b5-976c-c5b7e510a61f,Você viu Acidente mata 3 pessoas na BR010 indígenas denunciam falta de medicamento na Terra Indígena Cana Brava e outras notícias da semana no g1 MA,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,e65a67dc-e65f-4380-8f30-e5983c85d785,Casal fica em estado grave após carro bater em árvore e capotar em Campo Grande,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,bf10e81f-aec3-4f96-8d64-744197e57046,Lula diz que vai revogar decretos de armas assinados por Bolsonaro,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,4f2ccc49-8db1-4b85-8826-7dbda2349164,Futura senadora Jussara Lima diz que vai se filiar ao PT a pedido de  Wellington Dias achei conveniente,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,33cfa70d-7306-417e-90ee-1ffb641efe95,Aposta da Mega da Virada sai para Santos e confirma maré de sorte do litoral de SP,4,"['mega', 'virada', 'aposta', 'prêmio', 'mil', 'bolão', 'apostas', 'milhões', 'habitantes', 'brinca']"
2023-01-01,2025-07-22 00:13:50.511429,a79358d6-d10d-4048-92d6-80e794243dc8,Veja a íntegra do discurso do presidente Lula no Congresso,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,b428844a-d386-4040-a088-2a96d1b24c1c,Show pirotécnico no réveillon da Barra em Salvador tem atraso e público reclama cadê os fogos,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,ef574e1f-e287-4f1f-a2d5-9ab86c47482c,Com Bolsonaro fora do país equipe de Lula faz suspense sobre passagem da faixa presidencial ,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,2bb6e92c-1a04-463b-b0bf-8fd6da628920,Posse de Lula homem é detido com faca e fogos de artifício na Esplanada dos Ministérios,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,8f776a92-e848-4e1c-ba98-5e70ca772b52,Do sertão da Bahia ao TJ nova juíza empossada no AC foi empregada doméstica e trabalhou na roça educação salva vidas ,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,522f1cc6-1945-4590-827a-49677f7e87de,Homem morre atropelado por ônibus em Copacabana logo após o réveillon,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,af17ddc0-0731-4314-9966-3d91844f6e01,De ressaca após festas de Réveillon no Pará Veja dicas para aliviar sintomas,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,59910338-a4e2-4699-b0f2-d19f9dd8f3d4,Mãe e filha caem em conversa de vendedor e compram perfumes falsos em Santos fomos muito ingênuas ,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,82abcba6-0ec1-4d3c-9e5d-26a8df208bbb,Posse de Lula veja orientações para quem vai acompanhar cerimônia em Brasília,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,c7501977-a095-4983-a51a-e596da889315,Posse de Lula comentaristas da Globonews analisam primeiro discurso do presidente,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,0e81b4f8-e3de-47d6-8760-edf87861b73a,Raquel Lyra toma posse como primeira governadora de PE se compromete a combater a fome e pede união em prol do estado,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,1765bddc-e534-4cc3-b00d-b781654854c0,Mega da Virada aposta de Florestal é uma das vencedoras ,4,"['mega', 'virada', 'aposta', 'prêmio', 'mil', 'bolão', 'apostas', 'milhões', 'habitantes', 'brinca']"
2023-01-01,2025-07-22 00:13:50.511429,0387c9e6-11fd-49d1-8012-5e47fed864f7,Conheça os primeiros bebês nascidos em 2023 em São José e Taubaté,5,"['bebê', 'primeiro', '2023', 'nascido', 'menina', 'conheça', 'nascer', 'renatta', 'rede', 'pública']"
2023-01-01,2025-07-22 00:13:50.511429,b7a1641e-6ddd-4187-abea-f0eda75481bb,Veja quem são os paranaenses que entregaram a faixa de presidente para Lula,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,680bd27c-380c-4f88-a4b4-cffcfffffd57,Praça da Liberdade recebe festa de fim de ano pela primeira vez cartãopostal de BH foi palco de 57 atrações culturais no Réveillon ,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,285c14ea-732d-4f8b-a8b1-b2a567a77964,Brandão toma posse como governador do Maranhão diz que educação será a bandeira da gestão e que vai trabalhar no combate à fome ,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,1493b8d7-37e3-4d66-8e31-82d5fa481c98,João Azevêdo toma posse para novo mandato como governador da Paraíba neste domingo  veja detalhes da solenidade,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,476b8210-e7df-4192-a0da-6046aa46fa70,Réveillon de Copacabana tem cercadinhos em barracas no meio da areia e secretário diz que vai cassar licença,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,ee61c51e-69c0-4b5f-9969-3ee602dc2c18,Aos 10 anos menino já leu mais de 1 mil livros Leio por paixão,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,7f1eecc9-78f0-45b1-84c1-8401fd57be51,Marília tem queda de quase 50 no número de divórcios após fim do isolamento social ,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,d00cd9c5-2da1-4578-a7de-9a446ed6122e,Funcionários e pacientes convivem com mofo e goteiras no Pronto Atendimento de Pirassununga ,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,8166c8ea-d9e0-4cac-880e-022fcc9c5ed8,Sine tem mais de 100 vagas de emprego abertas em Maceió saiba como se candidatar,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,937551b5-b770-4024-8be7-520f0ba72bae,Jovem é morto com tiro na cabeça na porta de distribuidora de bebidas em Petrolina de Goiás vídeo,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,03feff67-877b-4f8a-be54-702aa05c4808,Santos terá ruas bloqueadas para velório e sepultamento de Pelé,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,96ddb0f8-ee68-42d2-80a7-21c9974425ce,Polícia prende suspeito de participar do assassinato de mulher encontrada morta e amarrada dentro de apartamento no Recife,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,a5d96d98-1393-46ac-9e05-0005ac422bcf,Policial militar é autuado em flagrante por tentativa de latrocínio em Paracuru no Ceará,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,7a9d906b-4572-4cf2-bcda-5e4fda4f2919,Adolescente de 15 anos é morto com oito tiros na noite de Réveillon,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,6d4952de-4426-4ab3-8f94-d7362fb423b3,Evo Morales cumprimenta Lula no Planalto e dá nova jaqueta tradicional ao presidente vídeo,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,7231b390-5b70-4a9b-a0c0-0e20f13d2e16,Homem morre após levar tiro na cabeça em Rio Preto ,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,a220805a-9c67-41e9-b70a-15f091b9bcab,Ananindeua comemora 79 anos com ação social e show de Manu Bahtidão,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,379044bb-5f61-42c8-9a83-53b06d5be5bb,FOTOS veja como foi a queima de fogos em Natal,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,a54d7bb3-cf95-464a-b30c-bada99e0dc0c,Homem de 31 anos morre após perder controle do carro e invadir restaurante em Rio Claro,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,fc0a85d7-76cf-42c4-b566-0dbf0c4891c2,Fome meio ambiente corrupção veja comparação dos discursos de posse de Lula em 2003 e 2023,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,ed48d71b-2927-49dc-92ac-b397c36b83c9,Cláudio Castro toma posse como governador reeleito no RJ veja a trajetória,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,5b147783-6790-446c-8cbd-d3f8d7b4b260,Babá e marido suspeitos de estuprar bebê após mãe notar ferimento nas partes íntimas têm prisão mantida pela Justiça ,2,"['morre', 'após', 'homem', 'morto', 'anos', 'suspeito', 'jovem', 'durante', 'polícia', 'réveillon']"
2023-01-01,2025-07-22 00:13:50.511429,47b481f5-c67a-4651-a0df-ce1a570104e0,Crianças juntam lacres em projeto de inclusão e compram sonda renal para amigo,-1,[]
2023-01-01,2025-07-22 00:13:50.511429,9d63df90-3003-4795-a909-1287676a4859,Diário Oficial publica exoneração de ministros de Bolsonaro,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,3dfda639-58d0-43d3-a5f1-8598760b5691,Veja quem são os secretários do governo de Rafael Fonteles no Piauí em 2023 já anunciados ,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,3dfda845-9819-4d1b-abb9-198201f2c60e,Castro diz que vai recorrer até o fim contra câmeras em fardas de tropas de elite das polícias do RJ,1,"['governador', 'posse', 'toma', 'mandato', 'diz', 'segundo', 'governo', 'secretários', 'vai', 'neste']"
2023-01-01,2025-07-22 00:13:50.511429,48fcdbda-92a3-4dc2-9132-9ddcf438883a,"Equipe de transição faz segredo sobre faixa presidencial e debate revezamento a la tocha olímpica
",3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
2023-01-01,2025-07-22 00:13:50.511429,dab7bf12-635c-4c3c-8e28-ddd5ac91324d,Skank faz último show em Natal no dia 10 de fevereiro ingressos estão à venda,0,"['réveillon', '2023', 'ano', 'fogos', 'show', 'festa', 'novo', 'queima', 'após', 'fotos']"
2023-01-01,2025-07-22 00:13:50.511429,847a816c-6893-497a-9ee1-6e4af934c942,Discurso de posse de Lula vai focar em união reconstrução e pacificação,3,"['lula', 'posse', 'bolsonaro', 'faixa', 'presidente', 'brasília', 'presidencial', 'discurso', 'assina', 'representantes']"
